-1.253217976619564800e+00,-7.008091303474556222e-01,-3.746848553005530658e-01,1.492310246554964026e+00,1.351561880849215580e+00,-1.201318771260547758e+00,-3.123963562933036009e+00
-7.812204212301816497e-01,7.765451826907043831e-01,-8.983867197552332373e-02,-1.332761764444865715e+00,1.439898186783199918e+00,-7.775766628904797750e-01,6.807501120871826961e-02
-1.018416244668182591e+00,1.227823159397883890e-01,-4.314281986582502726e-01,1.431218183505050534e-01,1.168011727172923342e+00,-1.067061576613999918e+00,4.594076012509398232e-01
-9.698452257346050764e-01,8.233214873697168867e-01,-5.642155805349274855e-01,-1.277263840143680218e+00,1.018745254726424854e+00,-5.201776924217530462e-01,3.973268934655417861e-01
-9.059322784838595988e-01,5.997482970451507578e-01,-9.044362241791917278e-02,-5.499047969114871925e-01,1.207791800303019025e+00,-9.636804041836677381e-01,3.105248946732196980e-01
-1.077297986574218269e+00,4.497551527365586943e-01,-3.522938384254742372e-02,2.933700850972713048e-01,1.056804489413133652e+00,3.066666319021841836e-01,1.820171936447313454e+00
-5.386500596738780233e-01,2.347601826574411688e-01,-2.503374439587105829e-02,-5.854728251829233177e-01,1.014410514044223444e+00,-7.339615374507306722e-01,8.199280686254623030e-01
-1.042468521568187922e+00,3.725704590890904777e-01,-1.863203783884340714e-01,1.787978627775498874e-01,1.374689795875229326e+00,-3.958167059267678756e-01,-1.356019476193387252e+00
-5.944942272258768590e-01,8.400429391469459439e-01,-3.612953038106444387e-02,4.240269747572804615e-01,1.382131697602558607e+00,-1.739816298817355333e+00,-5.215820149316106047e-01
-7.712271662884786494e-01,6.936208238014260896e-01,2.022524701074420936e-02,-1.716245132078700220e+00,1.114323650688411993e+00,-2.829412463222576446e-01,1.905065795841808463e+00
1.038487254077414157e+00,-5.846943898359335812e-01,-1.203307794015810561e+00,-1.167158095115039956e-01,-1.478818933349706599e+00,-7.412540287225150015e-01,-6.948462363428795641e-01
1.141858695451864802e+00,-1.983865994781836561e-01,-1.190047696320972292e+00,-1.298405929634224076e+00,-1.531779679697047536e+00,-6.603211064405966058e-01,3.471093648001628007e-01
1.451898286248051173e+00,-9.217685948304393806e-01,-1.607263399289005967e+00,-9.587816285683199435e-01,-3.911117272827702163e-01,-7.095990826710074639e-01,8.281167028214456716e-01
1.042116088489623671e+00,-1.240009419114038947e+00,-9.983246187979555319e-02,-1.348354136883849197e-01,-1.305143333017713347e+00,-7.527736133089082404e-01,-1.671444108872109091e-01
1.171651527710841911e+00,-1.557812758320842761e+00,-9.117363544615944004e-01,-2.540942895913954058e-01,-9.820838593300031949e-01,-8.261968440225601062e-01,-1.228631438639875784e+00
1.434488497465291168e+00,-4.204293336697843553e-01,-1.539550161380948579e+00,-1.332194042786899457e+00,-9.573270749558328019e-01,-1.246015367608076074e+00,-5.839107120351558766e-01
1.396813410126566124e+00,-4.215727580848266376e-01,-1.317894938333800336e+00,-1.225470393406367542e+00,-2.399547076249750166e+00,-5.278095151646430283e-01,3.533149828444083762e-01
1.089472324401264514e+00,-5.655030248983391461e-01,-4.632783030858462214e-01,-7.884529424769621819e-01,-1.906761733258195646e+00,-8.468447802750712627e-01,-3.846298444689131846e-01
1.163740755711380359e+00,-1.564960846725076626e+00,-1.466084592875689818e+00,5.190280272807760997e-03,-9.791124684207686002e-01,-2.028196366853343147e-01,1.143633173076204157e+00
1.840583102297805418e+00,-7.271783726440983475e-02,-1.725449788126102835e+00,-1.273625073909010474e+00,8.092485367963255793e-01,-1.007809962894240075e+00,7.512180698970805093e-01
-9.331166055933265424e-01,3.155531885519219371e-01,3.198707456823421391e-01,-6.566925151951248374e-01,-2.430489915880330587e-01,1.662958308401254248e+00,-1.058859247313758134e+00
-1.346086421331797567e+00,-2.317781079988919801e-01,1.176075012713794499e-01,1.397023408399274080e+00,-6.502874651371436387e-01,-3.074024740967458702e-01,4.195502509041475037e+00
-1.129588067440502108e+00,-2.048828466858851893e-01,-2.892719531661054888e-01,7.858011752153891694e-01,-8.248705738861021874e-01,-7.155698170739888120e-01,-1.121192760009673828e+00
-5.633756963541931562e-01,4.276528368969088056e-01,3.880694107666630144e-01,-4.586092488393042621e-01,-1.790441284926675702e-01,2.131371197657873306e+00,6.598238873356206957e-01
-6.979709313466601062e-01,4.524286207997988973e-01,6.452909548272836027e-01,-2.086569199136131925e+00,2.897718093952596913e-02,1.122512580248466341e+00,1.149117375751504522e+00
-9.346497645407634280e-01,4.372701487457622549e-02,-7.674114527471609382e-02,-2.245101621135406622e-01,-4.229236291800260172e-01,1.636819266907362458e+00,-1.358225135927845217e+00
-1.093344254443086916e+00,-3.980775826159407838e-01,1.652609697006734435e-01,1.327356358491097676e+00,-4.738212229917612150e-01,1.196399674607368402e+00,-1.497042353104329315e+00
-8.945756002057471123e-01,2.573814709308419602e-02,-3.817843870819789820e-01,-6.292961283105000803e-01,-3.789805905049736107e-02,1.638334514317488333e+00,3.689816347546099329e-01
-8.026385743910766646e-01,-4.675466728607454714e-01,-2.740544223596205198e-01,3.745944874221412979e-02,-4.017528613811533478e-01,-1.392175682403387516e+00,-1.154307174093061050e+00
-6.248939779424796948e-01,6.888794740660544313e-01,3.377748452701125892e-01,-2.817108301012183902e-01,-5.846503860491595317e-01,1.362376112873305622e+00,-8.501086406229132475e-01
1.802439663904362166e-01,-1.011224415951181177e+00,5.989276546930701883e-01,-1.624265822476474996e+00,-6.660064155731126867e-01,6.820554593070791150e-01,1.969691187002622634e-01
2.102860285075244806e-01,-1.506009467415087677e+00,-1.478403746973175892e-01,-3.103681523838210388e-01,-1.787382512088854514e-01,4.492826975174801785e-01,-1.262849494545494333e-01
1.667768215640142437e-01,-1.637857813625380965e+00,-6.137176240969798025e-02,-5.640150072430512029e-01,6.444744642222410835e-01,4.773857844487373187e-02,-6.945534904709028678e-01
2.782600762755271240e-01,-1.856228277114160718e+00,1.746244363625583107e-01,9.452125431009757994e-01,-6.230912159205418410e-01,2.871360508179308241e-02,9.289193568542986057e-01
1.139676831425717046e-01,-7.660704282764468909e-01,7.593149941209624831e-01,-1.143177070795758699e+00,-7.331660010133952410e-01,1.292865890829910880e+00,-4.328364380878919893e-02
6.713463980866408720e-01,-1.255633678110987139e+00,-7.885123663556532492e-01,-1.078034189810138210e+00,8.548841960618800417e-01,3.817327653787149222e-01,7.957715639251492501e-01
3.236227018656612775e-01,-1.645776874309151427e+00,4.723440502176653455e-01,-4.708534953483742291e-01,-2.671537189683611535e-01,8.616827126000858872e-01,-8.462848035509095146e-01
5.594848910925809271e-01,-9.776350622926410772e-02,-1.078472117105040012e-01,-1.654272026861886902e+00,9.422160123137625354e-02,5.085638689243078270e-01,-2.505727713099853426e-01
4.305034375868312391e-01,-8.573627859707178001e-01,-1.125888574823386695e-01,-1.918293510201015017e+00,2.874502876721066746e-01,-9.557742857001517989e-02,1.279289146655478160e-01
1.153965511254134851e-01,-1.392011506170874657e+00,1.891711550429025224e-01,-5.744952463780711449e-01,-9.030953051849803515e-03,-7.935756323193012829e-01,6.139318644330722385e-01
-7.710702986774539136e-01,4.951514407442282328e-01,-8.253386411626849606e-01,-8.150660899671884341e-01,-7.334318304707006242e-02,1.739988563942859834e+00,-8.638248764820657399e-01
-1.080331911440514325e+00,-2.158312313989406775e-02,-6.594646266460486572e-01,1.315048704368892429e-01,-2.439168497515767364e-01,1.181791013284533953e+00,6.142966111362017090e-01
-8.595598186086864656e-01,2.343210120193216358e-04,-1.357973519937472950e+00,2.299602978121627062e-01,-6.301711214547330853e-01,7.972838197539380278e-01,8.046559283071454960e-01
-6.524204269987284865e-01,2.626377174533285896e-01,-1.213559125231175040e+00,3.885619430208395175e-01,-4.073421547547040333e-01,-5.150300163967380662e-02,-1.257850995015117324e-01
-1.048953843073271441e+00,3.493975782951545903e-03,-9.693554280874917550e-01,3.539094128885614809e-01,-8.844852541145132863e-01,1.658870336884005203e+00,-8.420980562569309047e-01
-1.011872284616791351e+00,-3.341311809806513100e-01,-6.078325160276720762e-01,8.080658796790887166e-01,-1.454610631646203078e+00,-2.389540546532426257e-01,6.980376197007927275e-02
-4.290413030732544430e-01,2.846458399722898158e-01,-1.142797399855632445e+00,5.954831794579679149e-01,-5.301804465217374585e-01,4.580798988570503605e-01,-5.454195862303216069e-01
-9.918382870509646621e-01,2.607743715880415578e-02,-1.058488313393015634e+00,1.229317999781721182e+00,-6.115590904258577654e-01,1.001344711152267530e+00,-4.028788054496463267e-01
-5.913156414810110117e-01,-3.932618738166129280e-01,-2.957973471536046728e-01,-2.259049994180378079e-02,-1.448909318537814794e+00,8.140396644146643546e-01,4.163863958744906668e-02
-9.678777127040349981e-01,-9.629743131299428605e-02,-4.264068533748239798e-01,3.298754769212596250e-01,-1.458000811312077163e-02,1.215513683348318441e+00,2.295066416519622454e-01
1.764264493041695747e+00,4.948466800669308954e-04,-2.107453408455220445e-01,6.207584017992834324e-01,1.458163620512172853e+00,-8.809063731777984074e-01,-2.342996546571586569e-01
2.333041576894505642e+00,2.190355485442695205e+00,7.626618092186192577e-01,1.231193333158883574e+00,-4.544633284422667230e-01,-2.848094485830346967e-01,-1.461598632565627720e-01
2.093717829527630414e+00,1.305233709352784155e+00,-7.600749886733982885e-01,1.506284984616452327e+00,3.375632149230670120e-02,4.836847106216013437e-01,4.135399417104551612e-01
2.230262270126701196e+00,1.923296782569748453e+00,-4.815527294395486879e-01,1.496995143847901666e+00,-2.074976594372038574e-01,-1.504973666540209143e-01,-3.111840230268623775e-01
2.008605589399489411e+00,2.553424651599125017e+00,5.779320286121026884e-01,1.501057843050806584e+00,-1.341491083632889936e+00,5.678382536331362251e-01,1.115095559557257310e-01
2.512883886345240292e+00,2.369902189227661271e+00,1.498474087827733614e-01,-1.123036703582091400e+00,2.010624823637022551e+00,2.980857196497753492e+00,-1.619628609393005802e-03
1.778804456053421301e+00,1.845278084049525313e-01,-2.629622475158274186e-01,1.314639726972341549e+00,6.832083317069380657e-01,-1.058255475224840758e+00,-5.498858430207187453e-01
1.738136263127123549e+00,1.691173218570953596e+00,6.341132906571113059e-01,2.292216416433278781e+00,2.337181067655366706e-01,1.049104626607842761e+00,-5.783775154234419569e-01
1.687209819282625256e+00,8.613947807642526877e-01,1.697486049790904172e-01,2.380881000294990724e+00,6.586302204409811845e-01,-2.839064445259589786e-01,1.238073057847575154e+00
1.767718267216744188e+00,2.245008916546442981e-02,-8.113598369198745663e-01,2.447235414645708429e-01,-9.730172822217905693e-02,-1.071028985741008244e+00,7.050136446190638506e-03
-6.391670993071107976e-01,1.389773296774065248e+00,-1.419753780493789641e+00,4.658612590367419704e-02,-3.853539915297262697e-01,5.488434078415779238e-01,1.254512215742253023e+00
-4.780018924627516541e-01,7.354651328719795655e-01,-1.648584851911282678e+00,1.960086865597604200e-01,-6.570690835607673197e-02,1.398798376597756965e+00,-5.104759150103110876e-01
-4.262969173774727172e-01,1.263178771778694864e+00,-9.205952710107897508e-01,1.293816892214291747e-01,-1.086030344584827390e-01,4.841945071913247300e-01,-1.187928406227433814e-01
-8.194204564702360916e-01,9.933961829395144827e-01,-3.985951181180387159e-01,6.739455021860956130e-01,-7.074088154175032228e-01,-8.464353919506414359e-01,-3.815480321623621607e-01
-5.603020152015699695e-01,1.929686477213719220e+00,-6.984419778932166034e-01,-5.654385751041324237e-01,-4.535337311583580444e-01,7.851143856527594833e-01,-3.500704528206344812e-01
-9.002327550352816621e-01,4.706654553620335246e-01,-1.538016575434131283e+00,5.213435599890727801e-01,1.783267887007823627e-01,9.203989025701434512e-01,-6.338626676824978823e-01
-3.366968791043614129e-01,1.154241273560161707e+00,-1.237381852846271002e+00,-6.972793682458476860e-01,2.757196568793300884e-01,-3.537142717661775904e-01,-6.642839804488827327e-02
-7.447087212949233814e-01,5.815402886067825294e-01,-9.326568985764688291e-01,1.338501662637197720e+00,2.491648400364823990e-01,1.215617767663148774e+00,8.791577175105216302e-01
-4.253947377107340500e-01,6.946828294137288307e-01,3.579314615061608973e-01,-6.322018688602211167e-01,-7.482525936610847639e-01,-8.579240982327862586e-01,-1.561379874852406369e+00
-9.657080670894885310e-01,3.602371411801212897e-01,-3.981461917972936027e-01,1.275281427269117751e+00,-6.733431239405684998e-01,-1.283386179052666165e+00,2.170130222529605302e+00
2.553464846021026857e-01,-1.071882593620794744e+00,-2.344026342056208245e-01,2.821742568410242069e-01,1.809079402957730620e+00,4.762729483943168307e-01,-1.914837641933038737e-01
-4.137640137216878067e-01,-1.785504837685284008e+00,-8.029213369696390767e-01,1.202559355653650686e+00,2.635266924406164946e-01,4.922074004116758772e-01,-1.429523009029968483e-01
-3.334240289416876696e-02,-8.580183181814686755e-01,3.153601182452662743e-01,3.102754791942743395e-01,1.060822455509556006e+00,4.362453539704834182e-01,-1.730833603042539304e+00
-1.197078941584910489e-01,-1.832206799073188064e+00,2.086697192814734592e-01,9.636140463884831364e-01,4.340158192308128937e-01,7.909430824540432114e-01,-2.646927268721853133e-01
4.623791674231959581e-01,-6.385855117751962906e-01,-6.160226541618872842e-01,-1.349162210852627997e-01,2.473809885532083808e+00,-1.223532349161551958e+00,-3.108326583856651504e-01
9.001901515519915575e-01,9.800040952016891849e-02,-5.908367684984793256e-01,-1.438438416421044863e+00,3.104401978748816848e+00,-6.252083861609142312e-01,-1.272911836443365807e+00
-1.108621927309222516e-01,-1.767100048476362373e+00,1.843467623183528969e-01,1.297811025577313426e+00,1.142253688346792417e+00,1.262148434363626615e-01,3.116457721717052376e+00
1.829013571901264845e-01,-1.264763867440877432e+00,-3.488069963634579662e-01,-4.777290138414841403e-02,1.576212036235320912e+00,-3.165313076294543615e-01,7.057204298946573306e-01
-3.458429961793708651e-01,-8.321939262985021957e-01,3.537259990592402925e-01,1.575622738428126557e-01,1.510044595421778046e+00,-1.771591678303170714e-02,4.763408226793298672e-01
1.556249233016672728e-01,-2.578319662387152378e-01,1.235881088420293761e+00,-5.679487190861861601e-01,2.069138770023895013e+00,3.253643195200423693e-02,-9.846190746000731131e-02
-9.605034512797515633e-01,2.076008038963703950e-01,2.370743600280791064e-01,8.831497083092001987e-02,-6.931828084640146992e-01,-1.109193409570324418e+00,-2.299301155289421583e-01
-1.041358761317801251e+00,5.591560012039424876e-01,1.313538857422662964e+00,2.621338451074217146e-01,-3.214481276104289020e-01,-1.563344861961023069e+00,1.376312091536350257e-01
-8.904586045012352624e-01,8.625502506574698192e-01,4.348181506582675104e-01,-7.975154119099746586e-01,-3.997183859121182792e-01,-1.532251052895725829e+00,-1.230308812939280294e+00
-1.145216628283340699e+00,3.979633639685835611e-01,2.103094967824365932e-02,6.463846158163716327e-02,5.722432865604519525e-02,-2.458781294113626947e-01,1.400287493415467155e-01
-4.024167137866446198e-01,2.132926326175158760e+00,2.084922359826697491e+00,-1.860632870258242200e+00,-8.380227154579394933e-01,-7.131976924442410271e-01,7.685187682576755108e-01
-6.023643998934659072e-01,1.504729476061719140e+00,9.848081891125968212e-01,-6.474300617112463962e-01,-6.458919413925054975e-01,-1.779725489442030462e+00,-2.321338456034686415e-01
-7.959344273714876739e-01,8.230865475391234698e-01,1.454383050101525798e+00,4.623307927797976058e-01,-1.503010022112542809e-01,-1.523508152680556504e+00,1.416374986094391941e+00
-5.815809400796241313e-01,1.014761192186278915e+00,1.778838293917184954e+00,-2.446033814512617657e-02,-2.770971842670679197e-01,-1.720737151605390203e+00,-1.622738516861732760e+00
-1.093777835636249973e+00,1.975547050189896403e-01,4.576542133688590308e-01,6.917680054970822834e-01,-6.858201483545653399e-02,-1.364238618167301631e+00,-6.267101400778452014e-01
-7.814417103419734056e-01,9.636464945262092074e-01,6.441554594730833916e-01,-7.042814881782968883e-02,1.238351539211586944e-01,-1.488843456473701865e+00,1.027105403956064089e+00
2.805989920006378702e-01,-7.364964894351178071e-01,2.166744635775708971e+00,-3.465186253398600535e-01,-3.237889487439670755e-01,-1.829872159720905556e-01,-5.051816080028304068e-01
-5.809578153604190442e-02,-1.468073609832682536e+00,1.372650665207077347e+00,2.411819240893874561e+00,-5.517007238262455759e-01,1.070531178657798399e-01,5.826100062702238569e-01
5.948493358256002894e-01,-1.495671789730872447e-01,1.910897168702289539e+00,-6.639185221554418925e-01,-1.310408291900593047e+00,6.121514577512318089e-01,1.820393762615456212e-01
3.872052583474207277e-02,-1.157422765016743016e+00,1.131503863018338940e+00,2.089698157405077694e+00,5.975388604230511547e-01,6.110556535339629614e-01,-1.709035797288097402e+00
1.143749776930654383e+00,-2.170318646230640913e-01,2.314686694540673884e+00,-8.462272531219263705e-01,1.700971398508375865e+00,1.930768062907981530e+00,4.018004334957704926e-01
1.323778654306791147e-01,-1.138822157885398090e+00,2.353680539410054173e+00,3.893526789368722540e-01,-2.163604229775345777e-01,7.525795314125825752e-02,1.085714416398885634e-01
5.196194811986373230e-01,-9.073471230956908773e-01,1.924370335443725155e+00,1.358900291577604280e+00,4.305543963257504880e-01,2.511553721015031063e-02,4.186049467406336433e-01
4.900976079981942957e-01,-1.345934486025405497e-01,2.110825362302682695e+00,-4.934395390449820562e-01,-1.596387597495555699e+00,-7.696242752585792657e-02,-6.951738935161667909e-02
1.115002214560081084e+00,-2.792023510528467423e-01,2.304828932116794959e+00,-3.504798533413645556e-01,-2.475445510741440258e-01,9.388971649047109791e-01,1.165434077720094164e-02
4.278899166676969346e-02,-4.576557146535485954e-01,2.326541422595358011e+00,-1.233974714217463520e+00,-1.572708904988157075e+00,8.711587778216643707e-02,-4.491296492550481134e-02
